Coalition,t (event index),Pruning,Shapley Value
Sum of contribution of events > t,-115,0,0.0
Sum of contribution of events ≤ t,-115,0,0.14757376047223805
Sum of contribution of events > t,-116,0,0.0
Sum of contribution of events ≤ t,-116,0,0.14757376047223805
Sum of contribution of events > t,-117,0,0.0
Sum of contribution of events ≤ t,-117,0,0.14757376047223805
Sum of contribution of events > t,-118,0,0.0
Sum of contribution of events ≤ t,-118,0,0.14757376047223805
Sum of contribution of events > t,-119,0,0.0
Sum of contribution of events ≤ t,-119,0,0.14757376047223805
Sum of contribution of events > t,-120,0,0.0
Sum of contribution of events ≤ t,-120,0,0.14757376047223805
Sum of contribution of events > t,-121,0,0.0
Sum of contribution of events ≤ t,-121,0,0.14757376047223805
Sum of contribution of events > t,-122,0,0.0
Sum of contribution of events ≤ t,-122,0,0.14757376047223805
Sum of contribution of events > t,-123,0,0.0
Sum of contribution of events ≤ t,-123,0,0.14757376047223805
Sum of contribution of events > t,-124,0,0.0
Sum of contribution of events ≤ t,-124,0,0.14757376047223805
Sum of contribution of events > t,-125,0,0.0
Sum of contribution of events ≤ t,-125,0,0.14757376047223805
Sum of contribution of events > t,-126,0,0.0
Sum of contribution of events ≤ t,-126,0,0.14757376047223805
Sum of contribution of events > t,-127,0,0.0
Sum of contribution of events ≤ t,-127,0,0.14757376047223805
Sum of contribution of events > t,-128,0,0.0
Sum of contribution of events ≤ t,-128,0,0.14757376047223805
Sum of contribution of events > t,-129,0,0.0
Sum of contribution of events ≤ t,-129,0,0.14757376047223805
Sum of contribution of events > t,-130,0,0.0
Sum of contribution of events ≤ t,-130,0,0.14757376047223805
Sum of contribution of events > t,-131,0,0.0
Sum of contribution of events ≤ t,-131,0,0.14757376047223805
Sum of contribution of events > t,-132,0,0.0
Sum of contribution of events ≤ t,-132,0,0.14757376047223805
Sum of contribution of events > t,-133,0,0.0
Sum of contribution of events ≤ t,-133,0,0.14757376047223805
Sum of contribution of events > t,-134,0,0.0
Sum of contribution of events ≤ t,-134,0,0.14757376047223805
Sum of contribution of events > t,-135,0,0.0
Sum of contribution of events ≤ t,-135,0,0.14757376047223805
Sum of contribution of events > t,-136,0,0.0
Sum of contribution of events ≤ t,-136,0,0.14757376047223805
Sum of contribution of events > t,-137,0,0.0
Sum of contribution of events ≤ t,-137,0,0.14757376047223805
Sum of contribution of events > t,-138,0,0.0
Sum of contribution of events ≤ t,-138,0,0.14757376047223805
Sum of contribution of events > t,-139,0,0.0
Sum of contribution of events ≤ t,-139,0,0.14757376047223805
Sum of contribution of events > t,-140,0,0.0
Sum of contribution of events ≤ t,-140,0,0.14757376047223805
Sum of contribution of events > t,-141,0,0.0
Sum of contribution of events ≤ t,-141,0,0.14757376047223805
Sum of contribution of events > t,-142,0,0.0
Sum of contribution of events ≤ t,-142,0,0.14757376047223805
Sum of contribution of events > t,-143,0,0.0
Sum of contribution of events ≤ t,-143,0,0.14757376047223805
Sum of contribution of events > t,-144,0,0.0
Sum of contribution of events ≤ t,-144,0,0.14757376047223805
Sum of contribution of events > t,-145,0,0.0
Sum of contribution of events ≤ t,-145,0,0.14757376047223805
Sum of contribution of events > t,-146,0,0.0
Sum of contribution of events ≤ t,-146,0,0.14757376047223805
Sum of contribution of events > t,-147,0,0.0
Sum of contribution of events ≤ t,-147,0,0.14757376047223805
Sum of contribution of events > t,-148,0,0.0
Sum of contribution of events ≤ t,-148,0,0.14757376047223805
Sum of contribution of events > t,-149,0,0.0
Sum of contribution of events ≤ t,-149,0,0.14757376047223805
Sum of contribution of events > t,-150,0,0.0
Sum of contribution of events ≤ t,-150,0,0.14757376047223805
Sum of contribution of events > t,-151,0,0.0
Sum of contribution of events ≤ t,-151,0,0.14757376047223805
Sum of contribution of events > t,-152,0,0.0
Sum of contribution of events ≤ t,-152,0,0.14757376047223805
Sum of contribution of events > t,-153,0,0.0
Sum of contribution of events ≤ t,-153,0,0.14757376047223805
Sum of contribution of events > t,-154,0,0.0
Sum of contribution of events ≤ t,-154,0,0.14757376047223805
Sum of contribution of events > t,-155,0,0.0
Sum of contribution of events ≤ t,-155,0,0.14757376047223805
Sum of contribution of events > t,-156,0,0.0
Sum of contribution of events ≤ t,-156,0,0.14757376047223805
Sum of contribution of events > t,-157,0,0.0
Sum of contribution of events ≤ t,-157,0,0.14757376047223805
Sum of contribution of events > t,-158,0,0.0
Sum of contribution of events ≤ t,-158,0,0.14757376047223805
Sum of contribution of events > t,-159,0,0.0
Sum of contribution of events ≤ t,-159,0,0.14757376047223805
Sum of contribution of events > t,-160,0,0.0
Sum of contribution of events ≤ t,-160,0,0.14757376047223805
Sum of contribution of events > t,-161,0,0.0
Sum of contribution of events ≤ t,-161,0,0.14757376047223805
Sum of contribution of events > t,-162,0,0.0
Sum of contribution of events ≤ t,-162,0,0.14757376047223805
Sum of contribution of events > t,-163,0,0.0
Sum of contribution of events ≤ t,-163,0,0.14757376047223805
Sum of contribution of events > t,-164,0,0.0
Sum of contribution of events ≤ t,-164,0,0.14757376047223805
Sum of contribution of events > t,-165,0,0.0
Sum of contribution of events ≤ t,-165,0,0.14757376047223805
Sum of contribution of events > t,-166,0,0.0
Sum of contribution of events ≤ t,-166,0,0.14757376047223805
Sum of contribution of events > t,-167,0,0.0
Sum of contribution of events ≤ t,-167,0,0.14757376047223805
Sum of contribution of events > t,-168,0,0.0
Sum of contribution of events ≤ t,-168,0,0.14757376047223805
Sum of contribution of events > t,-169,0,0.0
Sum of contribution of events ≤ t,-169,0,0.14757376047223805
Sum of contribution of events > t,-170,0,0.0
Sum of contribution of events ≤ t,-170,0,0.14757376047223805
Sum of contribution of events > t,-171,0,0.0
Sum of contribution of events ≤ t,-171,0,0.14757376047223805
Sum of contribution of events > t,-172,0,0.0
Sum of contribution of events ≤ t,-172,0,0.14757376047223805
Sum of contribution of events > t,-173,0,0.0
Sum of contribution of events ≤ t,-173,0,0.14757376047223805
Sum of contribution of events > t,-174,0,0.0
Sum of contribution of events ≤ t,-174,0,0.14757376047223805
Sum of contribution of events > t,-175,0,0.0
Sum of contribution of events ≤ t,-175,0,0.14757376047223805
Sum of contribution of events > t,-176,0,0.0
Sum of contribution of events ≤ t,-176,0,0.14757376047223805
Sum of contribution of events > t,-177,0,0.0
Sum of contribution of events ≤ t,-177,0,0.14757376047223805
Sum of contribution of events > t,-178,0,0.0
Sum of contribution of events ≤ t,-178,0,0.14757376047223805
Sum of contribution of events > t,-179,0,0.0
Sum of contribution of events ≤ t,-179,0,0.14757376047223805
Sum of contribution of events > t,-180,0,0.0
Sum of contribution of events ≤ t,-180,0,0.14757376047223805
Sum of contribution of events > t,-181,0,0.0
Sum of contribution of events ≤ t,-181,0,0.14757376047223805
Sum of contribution of events > t,-182,0,0.0
Sum of contribution of events ≤ t,-182,0,0.14757376047223805
Sum of contribution of events > t,-183,0,0.0
Sum of contribution of events ≤ t,-183,0,0.14757376047223805
Sum of contribution of events > t,-184,0,0.0
Sum of contribution of events ≤ t,-184,0,0.14757376047223805
Sum of contribution of events > t,-185,0,0.0
Sum of contribution of events ≤ t,-185,0,0.14757376047223805
Sum of contribution of events > t,-186,0,0.0
Sum of contribution of events ≤ t,-186,0,0.14757376047223805
Sum of contribution of events > t,-187,0,0.0
Sum of contribution of events ≤ t,-187,0,0.14757376047223805
Sum of contribution of events > t,-188,0,0.0
Sum of contribution of events ≤ t,-188,0,0.14757376047223805
Sum of contribution of events > t,-189,0,0.0
Sum of contribution of events ≤ t,-189,0,0.14757376047223805
Sum of contribution of events > t,-190,0,0.0
Sum of contribution of events ≤ t,-190,0,0.14757376047223805
Sum of contribution of events > t,-191,0,0.0
Sum of contribution of events ≤ t,-191,0,0.14757376047223805
Sum of contribution of events > t,-192,0,0.0
Sum of contribution of events ≤ t,-192,0,0.14757376047223805
Sum of contribution of events > t,-193,0,0.0
Sum of contribution of events ≤ t,-193,0,0.14757376047223805
Sum of contribution of events > t,-194,0,0.0
Sum of contribution of events ≤ t,-194,0,0.14757376047223805
Sum of contribution of events > t,-195,0,0.0
Sum of contribution of events ≤ t,-195,0,0.14757376047223805
Sum of contribution of events > t,-196,0,0.0
Sum of contribution of events ≤ t,-196,0,0.14757376047223805
Sum of contribution of events > t,-197,0,0.0
Sum of contribution of events ≤ t,-197,0,0.14757376047223805
Sum of contribution of events > t,-198,0,0.0
Sum of contribution of events ≤ t,-198,0,0.14757376047223805
Sum of contribution of events > t,-199,0,0.0
Sum of contribution of events ≤ t,-199,0,0.14757376047223805
Sum of contribution of events > t,-200,0,0.0
Sum of contribution of events ≤ t,-200,0,0.14757376047223805
Sum of contribution of events > t,-201,0,0.0
Sum of contribution of events ≤ t,-201,0,0.14757376047223805
Sum of contribution of events > t,-202,0,0.0
Sum of contribution of events ≤ t,-202,0,0.14757376047223805
Sum of contribution of events > t,-203,0,0.0
Sum of contribution of events ≤ t,-203,0,0.14757376047223805
Sum of contribution of events > t,-204,0,0.0
Sum of contribution of events ≤ t,-204,0,0.14757376047223805
Sum of contribution of events > t,-205,0,0.0
Sum of contribution of events ≤ t,-205,0,0.14757376047223805
Sum of contribution of events > t,-206,0,0.0
Sum of contribution of events ≤ t,-206,0,0.14757376047223805
Sum of contribution of events > t,-207,0,0.0
Sum of contribution of events ≤ t,-207,0,0.14757376047223805
Sum of contribution of events > t,-208,0,0.0
Sum of contribution of events ≤ t,-208,0,0.14757376047223805
Sum of contribution of events > t,-209,0,0.0
Sum of contribution of events ≤ t,-209,0,0.14757376047223805
Sum of contribution of events > t,-210,0,0.0
Sum of contribution of events ≤ t,-210,0,0.14757376047223805
Sum of contribution of events > t,-211,0,0.0
Sum of contribution of events ≤ t,-211,0,0.14757376047223805
Sum of contribution of events > t,-212,0,0.0
Sum of contribution of events ≤ t,-212,0,0.14757376047223805
Sum of contribution of events > t,-213,0,0.0
Sum of contribution of events ≤ t,-213,0,0.14757376047223805
Sum of contribution of events > t,-214,0,0.0
Sum of contribution of events ≤ t,-214,0,0.14757376047223805
Sum of contribution of events > t,-215,0,0.0
Sum of contribution of events ≤ t,-215,0,0.14757376047223805
Sum of contribution of events > t,-216,0,0.0
Sum of contribution of events ≤ t,-216,0,0.14757376047223805
Sum of contribution of events > t,-217,0,0.0
Sum of contribution of events ≤ t,-217,0,0.14757376047223805
Sum of contribution of events > t,-218,0,0.0
Sum of contribution of events ≤ t,-218,0,0.14757376047223805
Sum of contribution of events > t,-219,0,0.0
Sum of contribution of events ≤ t,-219,0,0.14757376047223805
Sum of contribution of events > t,-220,0,0.0
Sum of contribution of events ≤ t,-220,0,0.14757376047223805
Sum of contribution of events > t,-221,0,0.0
Sum of contribution of events ≤ t,-221,0,0.14757376047223805
Sum of contribution of events > t,-222,0,0.0
Sum of contribution of events ≤ t,-222,0,0.14757376047223805
Sum of contribution of events > t,-223,0,0.0
Sum of contribution of events ≤ t,-223,0,0.14757376047223805
Sum of contribution of events > t,-224,0,0.0
Sum of contribution of events ≤ t,-224,0,0.14757376047223805
Sum of contribution of events > t,-225,0,0.0
Sum of contribution of events ≤ t,-225,0,0.14757376047223805
Sum of contribution of events > t,-226,0,0.0
Sum of contribution of events ≤ t,-226,0,0.14757376047223805
Sum of contribution of events > t,-227,0,0.0
Sum of contribution of events ≤ t,-227,0,0.14757376047223805
Sum of contribution of events > t,-228,0,0.0
Sum of contribution of events ≤ t,-228,0,0.14757376047223805
Sum of contribution of events > t,-229,0,0.0
Sum of contribution of events ≤ t,-229,0,0.14757376047223805
Sum of contribution of events > t,-230,0,0.0
Sum of contribution of events ≤ t,-230,0,0.14757376047223805
Sum of contribution of events > t,-231,0,0.0
Sum of contribution of events ≤ t,-231,0,0.14757376047223805
Sum of contribution of events > t,-232,0,0.0
Sum of contribution of events ≤ t,-232,0,0.14757376047223805
Sum of contribution of events > t,-233,0,0.0
Sum of contribution of events ≤ t,-233,0,0.14757376047223805
Sum of contribution of events > t,-234,0,0.0
Sum of contribution of events ≤ t,-234,0,0.14757376047223805
Sum of contribution of events > t,-235,0,0.0
Sum of contribution of events ≤ t,-235,0,0.14757376047223805
Sum of contribution of events > t,-236,0,0.0
Sum of contribution of events ≤ t,-236,0,0.14757376047223805
Sum of contribution of events > t,-237,0,0.0
Sum of contribution of events ≤ t,-237,0,0.14757376047223805
Sum of contribution of events > t,-238,0,0.0
Sum of contribution of events ≤ t,-238,0,0.14757376047223805
Sum of contribution of events > t,-239,0,0.0
Sum of contribution of events ≤ t,-239,0,0.14757376047223805
Sum of contribution of events > t,-240,0,0.0
Sum of contribution of events ≤ t,-240,0,0.14757376047223805
Sum of contribution of events > t,-241,0,0.0
Sum of contribution of events ≤ t,-241,0,0.14757376047223805
Sum of contribution of events > t,-242,0,0.0
Sum of contribution of events ≤ t,-242,0,0.14757376047223805
Sum of contribution of events > t,-243,0,0.0
Sum of contribution of events ≤ t,-243,0,0.14757376047223805
Sum of contribution of events > t,-244,0,0.0
Sum of contribution of events ≤ t,-244,0,0.14757376047223805
Sum of contribution of events > t,-245,0,0.0
Sum of contribution of events ≤ t,-245,0,0.14757376047223805
Sum of contribution of events > t,-246,0,0.0
Sum of contribution of events ≤ t,-246,0,0.14757376047223805
Sum of contribution of events > t,-247,0,0.0
Sum of contribution of events ≤ t,-247,0,0.14757376047223805
Sum of contribution of events > t,-248,0,0.0
Sum of contribution of events ≤ t,-248,0,0.14757376047223805
Sum of contribution of events > t,-249,0,0.0
Sum of contribution of events ≤ t,-249,0,0.14757376047223805
Sum of contribution of events > t,-250,0,0.0
Sum of contribution of events ≤ t,-250,0,0.14757376047223805
Sum of contribution of events > t,-251,0,0.0
Sum of contribution of events ≤ t,-251,0,0.14757376047223805
Sum of contribution of events > t,-252,0,0.0
Sum of contribution of events ≤ t,-252,0,0.14757376047223805
Sum of contribution of events > t,-253,0,0.0
Sum of contribution of events ≤ t,-253,0,0.14757376047223805
Sum of contribution of events > t,-254,0,0.0
Sum of contribution of events ≤ t,-254,0,0.14757376047223805
Sum of contribution of events > t,-255,0,0.0
Sum of contribution of events ≤ t,-255,0,0.14757376047223805
Sum of contribution of events > t,-256,0,0.0
Sum of contribution of events ≤ t,-256,0,0.14757376047223805
Sum of contribution of events > t,-257,0,0.0
Sum of contribution of events ≤ t,-257,0,0.14757376047223805
Sum of contribution of events > t,-258,0,0.0
Sum of contribution of events ≤ t,-258,0,0.14757376047223805
Sum of contribution of events > t,-259,0,0.0
Sum of contribution of events ≤ t,-259,0,0.14757376047223805
Sum of contribution of events > t,-260,0,0.0
Sum of contribution of events ≤ t,-260,0,0.14757376047223805
Sum of contribution of events > t,-261,0,0.0
Sum of contribution of events ≤ t,-261,0,0.14757376047223805
Sum of contribution of events > t,-262,0,0.0
Sum of contribution of events ≤ t,-262,0,0.14757376047223805
Sum of contribution of events > t,-263,0,0.0
Sum of contribution of events ≤ t,-263,0,0.14757376047223805
Sum of contribution of events > t,-264,0,0.0
Sum of contribution of events ≤ t,-264,0,0.14757376047223805
Sum of contribution of events > t,-265,0,0.0
Sum of contribution of events ≤ t,-265,0,0.14757376047223805
Sum of contribution of events > t,-266,0,0.0
Sum of contribution of events ≤ t,-266,0,0.14757376047223805
Sum of contribution of events > t,-267,0,0.0
Sum of contribution of events ≤ t,-267,0,0.14757376047223805
Sum of contribution of events > t,-268,0,0.0
Sum of contribution of events ≤ t,-268,0,0.14757376047223805
Sum of contribution of events > t,-269,0,0.0
Sum of contribution of events ≤ t,-269,0,0.14757376047223805
Sum of contribution of events > t,-270,0,0.0
Sum of contribution of events ≤ t,-270,0,0.14757376047223805
Sum of contribution of events > t,-271,0,0.0
Sum of contribution of events ≤ t,-271,0,0.14757376047223805
Sum of contribution of events > t,-272,0,0.0
Sum of contribution of events ≤ t,-272,0,0.14757376047223805
Sum of contribution of events > t,-273,0,0.0
Sum of contribution of events ≤ t,-273,0,0.14757376047223805
Sum of contribution of events > t,-274,0,0.0
Sum of contribution of events ≤ t,-274,0,0.14757376047223805
Sum of contribution of events > t,-275,0,0.0
Sum of contribution of events ≤ t,-275,0,0.14757376047223805
Sum of contribution of events > t,-276,0,0.0
Sum of contribution of events ≤ t,-276,0,0.14757376047223805
Sum of contribution of events > t,-277,0,0.0
Sum of contribution of events ≤ t,-277,0,0.14757376047223805
Sum of contribution of events > t,-278,0,0.0
Sum of contribution of events ≤ t,-278,0,0.14757376047223805
Sum of contribution of events > t,-279,0,0.0
Sum of contribution of events ≤ t,-279,0,0.14757376047223805
